日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
112/12/08,400 台中市,LL1 茼蒿  ,48.8,40.2,27.5,38.3,1710.0
112/12/09,400 台中市,LL1 茼蒿  ,48.2,39.9,25.9,38.0,1620.0
112/12/10,400 台中市,LL1 茼蒿  ,43.8,34.7,23.2,33.7,1602.0
112/12/12,400 台中市,LL1 茼蒿  ,41.3,29.8,20.7,29.3,1330.0
112/12/13,400 台中市,LL1 茼蒿  ,37.3,22.3,13.5,21.5,2306.0
112/12/14,400 台中市,LL1 茼蒿  ,34.8,24.9,14.7,24.8,1247.0
112/12/15,400 台中市,LL1 茼蒿  ,30.7,23.3,14.6,22.3,1171.0
112/12/16,400 台中市,LL1 茼蒿  ,35.0,25.8,14.7,25.4,1280.0
112/12/17,400 台中市,LL1 茼蒿  ,54.5,40.8,30.3,40.8,1870.0
112/12/19,400 台中市,LL1 茼蒿  ,63.2,49.2,31.8,48.2,3140.0
112/12/20,400 台中市,LL1 茼蒿  ,63.6,48.1,34.3,47.8,4280.0
112/12/21,400 台中市,LL1 茼蒿  ,58.1,42.2,28.5,41.4,6962.0
112/12/22,400 台中市,LL1 茼蒿  ,60.8,49.4,30.3,47.4,3408.0
112/12/23,400 台中市,LL1 茼蒿  ,70.4,56.2,46.2,56.3,1179.0
112/12/24,400 台中市,LL1 茼蒿  ,80.2,69.1,60.8,70.6,975.0
112/12/26,400 台中市,LL1 茼蒿  ,74.2,59.9,41.9,59.0,1940.0
112/12/27,400 台中市,LL1 茼蒿  ,56.7,37.1,19.1,35.0,2787.0
112/12/28,400 台中市,LL1 茼蒿  ,39.0,28.0,17.3,27.8,1881.0
112/12/29,400 台中市,LL1 茼蒿  ,46.0,41.0,33.0,40.4,356.0
112/12/30,400 台中市,LL1 茼蒿  ,33.4,24.0,15.5,23.4,3878.0
112/12/31,400 台中市,LL1 茼蒿  ,20.9,12.2,7.5,13.1,5450.0
113/01/02,400 台中市,LL1 茼蒿  ,23.1,17.0,11.2,16.6,2070.0
113/01/03,400 台中市,LL1 茼蒿  ,25.8,17.8,12.8,18.6,1460.0
113/01/04,400 台中市,LL1 茼蒿  ,29.8,19.9,13.7,20.6,2072.0
113/01/05,400 台中市,LL1 茼蒿  ,27.9,20.9,13.7,20.2,1933.0
113/01/06,400 台中市,LL1 茼蒿  ,28.9,18.8,9.2,18.4,2825.0
113/01/07,400 台中市,LL1 茼蒿  ,24.6,17.6,10.7,17.0,3146.0
113/01/09,400 台中市,LL1 茼蒿  ,30.3,25.2,19.6,26.4,1124.0
113/01/10,400 台中市,LL1 茼蒿  ,26.6,17.1,10.5,17.7,1792.0
113/01/11,400 台中市,LL1 茼蒿  ,34.5,19.3,9.4,20.4,1990.0
113/01/12,400 台中市,LL1 茼蒿  ,24.9,17.1,10.8,16.8,2712.0
113/01/13,400 台中市,LL1 茼蒿  ,24.7,18.0,10.7,18.3,2288.0
113/01/14,400 台中市,LL1 茼蒿  ,24.8,16.9,10.9,17.0,1830.0
113/01/16,400 台中市,LL1 茼蒿  ,27.8,22.3,12.9,21.4,1821.0
113/01/17,400 台中市,LL1 茼蒿  ,23.1,16.5,10.9,16.6,2051.0
113/01/18,400 台中市,LL1 茼蒿  ,24.4,18.0,11.4,16.5,1021.0
113/01/19,400 台中市,LL1 茼蒿  ,22.8,17.7,10.0,17.3,896.0
113/01/20,400 台中市,LL1 茼蒿  ,28.0,23.3,14.1,22.5,1028.0
113/01/21,400 台中市,LL1 茼蒿  ,42.2,32.9,22.1,34.2,1352.0
113/01/23,400 台中市,LL1 茼蒿  ,39.8,21.5,9.0,22.4,3687.0
113/01/24,400 台中市,LL1 茼蒿  ,38.8,30.3,23.1,30.1,1400.0
113/01/25,400 台中市,LL1 茼蒿  ,33.2,22.4,12.9,22.5,2892.0
113/01/26,400 台中市,LL1 茼蒿  ,27.4,16.9,8.6,16.3,3088.0
113/01/27,400 台中市,LL1 茼蒿  ,26.0,15.2,9.7,15.9,2076.0
113/01/28,400 台中市,LL1 茼蒿  ,26.6,19.9,13.0,19.3,1018.0
113/01/30,400 台中市,LL1 茼蒿  ,24.8,16.4,10.4,16.2,2184.0
113/01/31,400 台中市,LL1 茼蒿  ,20.1,14.6,9.7,14.7,1901.0
113/02/02,400 台中市,LL1 茼蒿  ,19.4,11.3,8.3,12.9,1998.0
113/02/03,400 台中市,LL1 茼蒿  ,22.6,12.9,4.8,13.5,1868.0
113/02/04,400 台中市,LL1 茼蒿  ,20.4,8.8,3.9,9.0,2548.0
113/02/05,400 台中市,LL1 茼蒿  ,24.2,11.0,5.3,12.1,956.0
113/02/06,400 台中市,LL1 茼蒿  ,24.2,17.3,11.7,16.8,1971.0
113/02/07,400 台中市,LL1 茼蒿  ,23.7,17.7,12.8,17.9,1989.0
113/02/08,400 台中市,LL1 茼蒿  ,32.4,18.6,9.7,19.1,3655.0
113/02/09,400 台中市,LL1 茼蒿  ,27.1,15.0,4.2,14.4,2424.0
113/02/15,400 台中市,LL1 茼蒿  ,25.5,13.0,6.2,12.9,3050.0
113/02/16,400 台中市,LL1 茼蒿  ,20.4,11.1,5.2,11.4,1724.0
113/02/17,400 台中市,LL1 茼蒿  ,31.8,18.8,8.6,19.0,1674.0
113/02/20,400 台中市,LL1 茼蒿  ,28.8,11.4,5.1,12.5,1650.0
113/02/21,400 台中市,LL1 茼蒿  ,23.4,11.4,3.7,10.5,1570.0
113/02/22,400 台中市,LL1 茼蒿  ,18.4,11.9,4.8,11.9,830.0
113/02/23,400 台中市,LL1 茼蒿  ,24.4,15.1,6.5,14.3,1898.0
113/02/24,400 台中市,LL1 茼蒿  ,26.4,19.2,13.0,18.5,2622.0
113/02/27,400 台中市,LL1 茼蒿  ,31.6,17.6,9.1,20.4,1131.0
113/02/28,400 台中市,LL1 茼蒿  ,35.6,22.6,13.0,21.7,760.0
113/02/29,400 台中市,LL1 茼蒿  ,36.0,15.8,8.2,18.5,713.0
113/03/01,400 台中市,LL1 茼蒿  ,50.0,33.7,5.0,34.3,290.0
113/03/02,400 台中市,LL1 茼蒿  ,67.0,56.3,40.5,53.2,340.0
113/03/03,400 台中市,LL1 茼蒿  ,67.7,51.4,41.6,53.7,660.0
113/03/05,400 台中市,LL1 茼蒿  ,68.2,35.8,25.2,37.6,676.0
113/03/06,400 台中市,LL1 茼蒿  ,57.0,31.0,18.0,30.0,416.0
113/03/07,400 台中市,LL1 茼蒿  ,59.3,41.1,17.7,41.8,252.0
113/03/08,400 台中市,LL1 茼蒿  ,57.3,52.0,39.3,51.8,218.0
113/03/09,400 台中市,LL1 茼蒿  ,55.2,46.1,37.4,45.5,472.0
113/03/10,400 台中市,LL1 茼蒿  ,66.0,49.0,42.5,47.8,157.0
113/03/12,400 台中市,LL1 茼蒿  ,73.5,67.0,60.5,68.3,150.0
113/03/13,400 台中市,LL1 茼蒿  ,58.3,53.2,46.0,53.2,240.0
113/03/14,400 台中市,LL1 茼蒿  ,28.0,27.5,27.0,27.5,20.0
113/03/15,400 台中市,LL1 茼蒿  ,79.0,75.0,68.0,74.6,70.0
113/03/16,400 台中市,LL1 茼蒿  ,70.0,67.0,57.0,63.2,160.0
113/03/17,400 台中市,LL1 茼蒿  ,60.0,53.2,49.7,54.8,255.0
113/03/19,400 台中市,LL1 茼蒿  ,61.5,55.3,41.2,54.2,350.0
113/03/20,400 台中市,LL1 茼蒿  ,59.4,49.3,37.8,46.3,624.0
113/03/22,400 台中市,LL1 茼蒿  ,51.0,40.8,33.7,41.7,246.0
113/03/23,400 台中市,LL1 茼蒿  ,56.8,39.9,25.0,40.3,520.0
113/03/24,400 台中市,LL1 茼蒿  ,47.0,43.0,21.2,35.2,240.0
113/03/26,400 台中市,LL1 茼蒿  ,40.8,25.1,14.2,24.1,365.0
113/03/27,400 台中市,LL1 茼蒿  ,23.0,17.8,11.7,16.9,302.0
113/03/28,400 台中市,LL1 茼蒿  ,36.0,36.0,30.0,33.6,50.0
113/03/30,400 台中市,LL1 茼蒿  ,31.5,16.0,11.5,17.9,180.0
113/03/31,400 台中市,LL1 茼蒿  ,32.0,23.5,15.0,24.7,70.0
113/04/02,400 台中市,LL1 茼蒿  ,31.5,20.9,16.2,21.1,328.0
113/04/03,400 台中市,LL1 茼蒿  ,38.0,29.3,12.5,21.2,140.0
113/04/06,400 台中市,LL1 茼蒿  ,33.0,15.0,13.5,19.7,200.0
113/04/07,400 台中市,LL1 茼蒿  ,24.0,18.5,11.3,17.2,320.0
113/04/09,400 台中市,LL1 茼蒿  ,25.0,25.0,23.0,24.0,40.0
113/04/10,400 台中市,LL1 茼蒿  ,3.0,3.0,3.0,3.0,20.0
113/04/11,400 台中市,LL1 茼蒿  ,31.0,28.2,22.5,26.9,120.0
113/04/14,400 台中市,LL1 茼蒿  ,10.0,10.0,10.0,10.0,5.0
113/04/16,400 台中市,LL1 茼蒿  ,25.0,25.0,20.0,23.3,90.0
113/04/17,400 台中市,LL1 茼蒿  ,40.0,30.5,25.0,29.4,64.0
113/04/18,400 台中市,LL1 茼蒿  ,12.0,12.0,12.0,12.0,10.0
113/04/19,400 台中市,LL1 茼蒿  ,22.0,17.0,12.0,15.0,100.0
113/04/20,400 台中市,LL1 茼蒿  ,10.0,10.0,10.0,10.0,10.0
113/04/23,400 台中市,LL1 茼蒿  ,19.0,14.5,10.0,18.2,110.0
113/05/01,400 台中市,LL1 茼蒿  ,20.0,20.0,20.0,20.0,5.0
113/05/03,400 台中市,LL1 茼蒿  ,28.0,28.0,28.0,28.0,3.0
113/05/07,400 台中市,LL1 茼蒿  ,20.0,18.0,16.0,16.4,33.0
113/05/08,400 台中市,LL1 茼蒿  ,10.0,10.0,10.0,10.0,3.0
113/05/12,400 台中市,LL1 茼蒿  ,11.0,11.0,11.0,11.0,2.0
113/10/25,400 台中市,LL1 茼蒿  ,93.0,93.0,93.0,93.0,40.0
113/10/27,400 台中市,LL1 茼蒿  ,50.0,50.0,50.0,50.0,20.0
113/10/31,400 台中市,LL1 茼蒿  ,79.0,72.0,65.0,72.0,40.0
113/11/03,400 台中市,LL1 茼蒿  ,45.0,36.2,28.5,36.0,151.0
113/11/06,400 台中市,LL1 茼蒿  ,10.0,10.0,10.0,10.0,20.0
113/11/07,400 台中市,LL1 茼蒿  ,81.0,81.0,81.0,81.0,100.0
113/11/08,400 台中市,LL1 茼蒿  ,104.5,84.8,65.0,88.6,156.0
113/11/09,400 台中市,LL1 茼蒿  ,118.0,108.0,108.0,111.3,144.0
113/11/10,400 台中市,LL1 茼蒿  ,134.0,117.3,95.3,109.5,228.0
113/11/12,400 台中市,LL1 茼蒿  ,131.0,119.0,101.0,121.3,80.0
113/11/13,400 台中市,LL1 茼蒿  ,107.8,88.5,65.6,88.7,420.0
113/11/14,400 台中市,LL1 茼蒿  ,102.8,83.1,57.0,84.6,461.0
113/11/15,400 台中市,LL1 茼蒿  ,98.2,77.1,43.2,72.7,355.0
113/11/16,400 台中市,LL1 茼蒿  ,92.8,58.4,30.6,61.1,495.0
113/11/17,400 台中市,LL1 茼蒿  ,92.4,63.7,37.8,60.2,558.0
113/11/19,400 台中市,LL1 茼蒿  ,87.6,73.9,47.4,67.8,742.0
113/11/20,400 台中市,LL1 茼蒿  ,101.2,81.2,55.0,81.4,440.0
113/11/22,400 台中市,LL1 茼蒿  ,129.0,94.0,49.0,110.5,100.0
113/11/23,400 台中市,LL1 茼蒿  ,144.7,131.3,93.3,120.5,200.0
113/11/24,400 台中市,LL1 茼蒿  ,138.0,109.4,77.0,100.5,503.0
113/11/26,400 台中市,LL1 茼蒿  ,128.7,103.6,76.1,102.6,625.0
113/11/27,400 台中市,LL1 茼蒿  ,117.4,98.2,45.6,89.4,698.0
113/11/28,400 台中市,LL1 茼蒿  ,132.6,85.1,60.3,85.2,949.0
113/11/29,400 台中市,LL1 茼蒿  ,110.3,86.9,51.9,82.0,1411.0
113/11/30,400 台中市,LL1 茼蒿  ,108.0,76.3,49.1,78.6,961.0
113/12/01,400 台中市,LL1 茼蒿  ,116.0,98.4,75.2,94.0,824.0
113/12/03,400 台中市,LL1 茼蒿  ,93.8,74.0,48.8,70.7,1384.0
113/12/04,400 台中市,LL1 茼蒿  ,72.7,56.3,40.8,55.8,1667.0
113/12/05,400 台中市,LL1 茼蒿  ,65.8,53.9,41.6,53.2,1287.0
113/12/06,400 台中市,LL1 茼蒿  ,57.3,47.2,39.5,48.1,1602.0
113/12/07,400 台中市,LL1 茼蒿  ,52.6,38.7,22.9,37.0,3424.0
113/12/08,400 台中市,LL1 茼蒿  ,52.4,37.6,22.9,36.7,3158.0
113/12/10,400 台中市,LL1 茼蒿  ,64.8,50.4,29.6,49.5,1787.0
113/12/11,400 台中市,LL1 茼蒿  ,69.7,49.8,38.7,50.1,1232.0
113/12/12,400 台中市,LL1 茼蒿  ,96.8,84.6,54.5,81.0,512.0
113/12/13,400 台中市,LL1 茼蒿  ,113.8,82.6,47.7,83.3,969.0
113/12/14,400 台中市,LL1 茼蒿  ,125.1,94.7,70.1,93.9,1497.0
113/12/15,400 台中市,LL1 茼蒿  ,114.7,84.2,52.9,83.0,1856.0
113/12/17,400 台中市,LL1 茼蒿  ,108.8,87.8,65.9,84.9,1657.0
113/12/18,400 台中市,LL1 茼蒿  ,108.8,86.6,62.2,85.9,1762.0
113/12/19,400 台中市,LL1 茼蒿  ,116.0,104.0,82.1,102.0,2561.0
113/12/20,400 台中市,LL1 茼蒿  ,125.3,96.3,77.5,97.9,5760.0
113/12/21,400 台中市,LL1 茼蒿  ,91.3,59.3,28.2,56.8,7302.0
113/12/22,400 台中市,LL1 茼蒿  ,59.2,50.4,39.7,50.0,2425.0
113/12/24,400 台中市,LL1 茼蒿  ,52.8,39.2,24.6,38.3,3774.0
113/12/25,400 台中市,LL1 茼蒿  ,58.4,50.0,41.0,48.7,1392.0
113/12/27,400 台中市,LL1 茼蒿  ,47.2,29.5,19.3,30.3,4816.0
113/12/28,400 台中市,LL1 茼蒿  ,43.5,26.6,11.7,23.7,4824.0
113/12/29,400 台中市,LL1 茼蒿  ,31.4,22.5,10.3,20.9,4604.0
113/12/31,400 台中市,LL1 茼蒿  ,29.6,25.9,17.8,25.1,2906.0
114/01/01,400 台中市,LL1 茼蒿  ,36.3,26.2,18.9,26.2,2114.0
114/01/02,400 台中市,LL1 茼蒿  ,43.0,34.8,25.0,35.2,928.0
114/01/03,400 台中市,LL1 茼蒿  ,60.8,57.8,49.0,56.9,498.0
114/01/04,400 台中市,LL1 茼蒿  ,71.2,52.5,36.7,52.0,1807.0
114/01/05,400 台中市,LL1 茼蒿  ,63.5,41.6,16.7,35.4,2027.0
114/01/07,400 台中市,LL1 茼蒿  ,66.8,45.7,27.2,42.5,1727.0
114/01/08,400 台中市,LL1 茼蒿  ,54.0,26.1,11.9,26.9,1758.0
114/01/09,400 台中市,LL1 茼蒿  ,45.8,29.5,12.8,29.2,1457.0
114/01/10,400 台中市,LL1 茼蒿  ,60.5,51.7,25.2,47.3,1182.0
114/01/11,400 台中市,LL1 茼蒿  ,61.2,37.3,16.0,34.3,2974.0
114/01/12,400 台中市,LL1 茼蒿  ,47.8,35.0,21.6,34.5,1815.0
114/01/14,400 台中市,LL1 茼蒿  ,48.4,41.2,28.3,39.6,860.0
114/01/15,400 台中市,LL1 茼蒿  ,50.8,44.4,27.0,41.8,1232.0
114/01/17,400 台中市,LL1 茼蒿  ,55.4,37.6,23.9,37.4,2573.0
114/01/18,400 台中市,LL1 茼蒿  ,49.7,34.1,23.1,35.4,1902.0
114/01/19,400 台中市,LL1 茼蒿  ,41.3,32.6,22.6,31.5,1334.0
114/01/21,400 台中市,LL1 茼蒿  ,44.1,34.9,20.9,33.4,1364.0
114/01/22,400 台中市,LL1 茼蒿  ,38.1,29.9,17.5,28.7,1460.0
114/01/23,400 台中市,LL1 茼蒿  ,41.5,31.0,24.0,31.0,965.0
114/01/24,400 台中市,LL1 茼蒿  ,46.0,32.7,17.3,32.0,1180.0
114/01/25,400 台中市,LL1 茼蒿  ,51.2,28.2,10.7,28.5,2715.0
114/01/26,400 台中市,LL1 茼蒿  ,56.3,30.7,9.0,27.3,2963.0
114/01/27,400 台中市,LL1 茼蒿  ,49.8,31.7,17.9,31.5,2775.0
114/01/28,400 台中市,LL1 茼蒿  ,56.7,41.8,18.3,40.4,640.0
114/02/03,400 台中市,LL1 茼蒿  ,44.1,26.3,11.2,22.3,1559.0
114/02/04,400 台中市,LL1 茼蒿  ,36.8,22.0,5.0,17.9,2704.0
114/02/05,400 台中市,LL1 茼蒿  ,35.5,21.7,11.3,19.6,2905.0
114/02/07,400 台中市,LL1 茼蒿  ,28.3,20.3,14.0,20.5,1650.0
114/02/08,400 台中市,LL1 茼蒿  ,34.1,20.8,13.1,21.1,2232.0
114/02/09,400 台中市,LL1 茼蒿  ,37.4,30.0,24.4,29.8,1628.0
114/02/11,400 台中市,LL1 茼蒿  ,52.0,36.8,24.3,37.1,1763.0
114/02/12,400 台中市,LL1 茼蒿  ,63.6,42.1,22.8,42.5,2102.0
114/02/15,400 台中市,LL1 茼蒿  ,43.3,30.6,16.3,26.3,2219.0
114/02/16,400 台中市,LL1 茼蒿  ,34.4,19.0,6.2,15.8,5300.0
114/02/18,400 台中市,LL1 茼蒿  ,31.0,17.4,5.8,16.2,3073.0
114/02/19,400 台中市,LL1 茼蒿  ,19.6,9.2,2.8,8.8,1486.0
114/02/20,400 台中市,LL1 茼蒿  ,29.6,20.8,5.8,19.5,1004.0
114/02/21,400 台中市,LL1 茼蒿  ,34.6,23.2,7.8,24.3,933.0
114/02/22,400 台中市,LL1 茼蒿  ,34.2,22.9,10.8,21.1,816.0
114/02/23,400 台中市,LL1 茼蒿  ,32.5,24.2,19.0,25.6,1031.0
114/02/25,400 台中市,LL1 茼蒿  ,32.5,25.3,15.0,24.1,754.0
114/02/26,400 台中市,LL1 茼蒿  ,26.6,17.7,10.6,17.2,643.0
114/02/27,400 台中市,LL1 茼蒿  ,28.0,21.9,12.5,21.6,383.0
114/02/28,400 台中市,LL1 茼蒿  ,36.4,23.2,10.6,24.7,912.0
114/03/01,400 台中市,LL1 茼蒿  ,31.7,18.6,8.0,19.0,1697.0
114/03/02,400 台中市,LL1 茼蒿  ,26.8,10.8,4.4,10.9,1917.0
114/03/04,400 台中市,LL1 茼蒿  ,28.1,15.6,6.4,14.5,1408.0
114/03/05,400 台中市,LL1 茼蒿  ,22.5,13.6,5.7,12.2,894.0
114/03/07,400 台中市,LL1 茼蒿  ,25.1,15.4,5.9,14.1,1280.0
114/03/08,400 台中市,LL1 茼蒿  ,25.2,15.4,8.1,14.6,1436.0
114/03/09,400 台中市,LL1 茼蒿  ,21.7,14.4,8.0,13.7,875.0
114/03/11,400 台中市,LL1 茼蒿  ,23.2,16.8,10.0,16.6,646.0
114/03/12,400 台中市,LL1 茼蒿  ,22.2,13.7,6.6,12.9,680.0
114/03/13,400 台中市,LL1 茼蒿  ,29.3,23.1,8.7,21.0,468.0
114/03/14,400 台中市,LL1 茼蒿  ,30.5,20.0,10.8,19.0,397.0
114/03/15,400 台中市,LL1 茼蒿  ,29.2,16.7,6.2,13.6,655.0
114/03/16,400 台中市,LL1 茼蒿  ,33.8,17.0,7.7,16.6,783.0
114/03/18,400 台中市,LL1 茼蒿  ,29.0,19.0,9.5,21.3,780.0
114/03/19,400 台中市,LL1 茼蒿  ,27.0,20.0,17.5,22.9,150.0
114/03/20,400 台中市,LL1 茼蒿  ,39.0,38.0,35.5,37.5,230.0
114/03/21,400 台中市,LL1 茼蒿  ,42.0,42.0,42.0,42.0,50.0
114/03/22,400 台中市,LL1 茼蒿  ,53.5,49.0,47.5,49.4,140.0
114/03/23,400 台中市,LL1 茼蒿  ,47.0,42.6,28.0,31.6,230.0
114/03/26,400 台中市,LL1 茼蒿  ,58.0,55.5,53.0,56.8,66.0
114/03/27,400 台中市,LL1 茼蒿  ,48.0,48.0,40.0,45.0,80.0
114/03/28,400 台中市,LL1 茼蒿  ,42.0,23.7,16.7,25.9,310.0
114/03/29,400 台中市,LL1 茼蒿  ,60.5,51.5,28.0,52.8,195.0
114/03/30,400 台中市,LL1 茼蒿  ,50.0,38.6,25.0,41.7,230.0
114/04/01,400 台中市,LL1 茼蒿  ,55.0,55.0,55.0,55.0,15.0
114/04/02,400 台中市,LL1 茼蒿  ,39.0,34.5,30.0,36.8,40.0
114/04/03,400 台中市,LL1 茼蒿  ,60.0,55.0,25.0,51.5,110.0
114/04/06,400 台中市,LL1 茼蒿  ,42.0,35.8,27.5,36.4,174.0
114/04/08,400 台中市,LL1 茼蒿  ,50.0,50.0,50.0,50.0,20.0
114/04/09,400 台中市,LL1 茼蒿  ,49.0,44.5,40.0,42.3,40.0
114/04/12,400 台中市,LL1 茼蒿  ,40.0,40.0,40.0,40.0,20.0
114/04/13,400 台中市,LL1 茼蒿  ,37.0,36.0,8.0,20.7,90.0
114/04/16,400 台中市,LL1 茼蒿  ,15.0,15.0,15.0,15.0,50.0
114/04/27,400 台中市,LL1 茼蒿  ,30.0,30.0,30.0,30.0,10.0
105/01/01,420 豐原區,LL1 茼蒿  ,25.0,25.0,25.0,25.0,300.0
105/01/02,420 豐原區,LL1 茼蒿  ,20.0,20.0,20.0,20.0,840.0
105/01/03,420 豐原區,LL1 茼蒿  ,29.7,22.5,20.0,23.44,1600.0
105/01/05,420 豐原區,LL1 茼蒿  ,21.9,20.0,20.0,20.38,1600.0
105/01/06,420 豐原區,LL1 茼蒿  ,22.0,21.5,21.0,21.51,780.0
105/01/08,420 豐原區,LL1 茼蒿  ,25.0,23.7,20.0,23.24,1080.0
105/01/09,420 豐原區,LL1 茼蒿  ,20.0,16.5,13.0,16.53,1740.0
105/01/10,420 豐原區,LL1 茼蒿  ,25.0,25.0,25.0,25.0,300.0
105/01/12,420 豐原區,LL1 茼蒿  ,16.0,14.1,14.0,14.43,920.0
105/01/13,420 豐原區,LL1 茼蒿  ,25.0,23.8,23.0,23.89,720.0
105/01/14,420 豐原區,LL1 茼蒿  ,30.0,30.0,27.1,29.41,820.0
105/01/15,420 豐原區,LL1 茼蒿  ,20.0,20.0,15.2,19.04,6495.0
105/01/16,420 豐原區,LL1 茼蒿  ,19.5,13.5,11.0,14.21,1140.0
105/01/17,420 豐原區,LL1 茼蒿  ,23.0,17.7,15.0,18.2,250.0
105/01/19,420 豐原區,LL1 茼蒿  ,18.0,18.0,18.0,18.0,260.0
105/01/20,420 豐原區,LL1 茼蒿  ,23.0,23.0,23.0,23.0,200.0
105/01/21,420 豐原區,LL1 茼蒿  ,28.5,22.4,18.0,22.74,1560.0
105/01/22,420 豐原區,LL1 茼蒿  ,40.0,38.8,27.3,36.71,1910.0
105/01/23,420 豐原區,LL1 茼蒿  ,40.4,37.0,28.8,36.04,5060.0
105/01/27,420 豐原區,LL1 茼蒿  ,30.0,30.0,30.0,30.0,200.0
105/01/28,420 豐原區,LL1 茼蒿  ,37.0,37.0,26.0,34.8,1600.0
105/01/29,420 豐原區,LL1 茼蒿  ,30.0,27.5,11.5,24.8,2360.0
105/01/30,420 豐原區,LL1 茼蒿  ,20.0,18.7,16.0,18.43,560.0
105/02/02,420 豐原區,LL1 茼蒿  ,35.0,33.4,30.0,33.02,1220.0
105/02/03,420 豐原區,LL1 茼蒿  ,35.0,33.4,30.0,33.02,1220.0
105/02/04,420 豐原區,LL1 茼蒿  ,35.0,30.4,30.0,31.25,800.0
105/02/05,420 豐原區,LL1 茼蒿  ,30.0,29.3,28.0,29.18,1020.0
105/02/06,420 豐原區,LL1 茼蒿  ,35.0,31.1,30.0,31.67,1200.0
105/02/07,420 豐原區,LL1 茼蒿  ,30.0,30.0,30.0,30.0,740.0
105/02/13,420 豐原區,LL1 茼蒿  ,26.0,26.0,26.0,26.0,160.0
105/02/14,420 豐原區,LL1 茼蒿  ,14.0,14.0,14.0,14.0,340.0
105/02/16,420 豐原區,LL1 茼蒿  ,16.0,16.0,16.0,16.0,200.0
105/02/17,420 豐原區,LL1 茼蒿  ,12.0,12.0,12.0,12.0,260.0
105/02/18,420 豐原區,LL1 茼蒿  ,12.0,12.0,12.0,12.0,260.0
105/02/19,420 豐原區,LL1 茼蒿  ,35.0,35.0,35.0,35.0,240.0
105/02/21,420 豐原區,LL1 茼蒿  ,33.0,33.0,33.0,33.0,200.0
105/02/24,420 豐原區,LL1 茼蒿  ,33.0,33.0,33.0,33.0,200.0
105/02/25,420 豐原區,LL1 茼蒿  ,36.0,36.0,36.0,36.0,500.0
105/02/27,420 豐原區,LL1 茼蒿  ,45.0,45.0,45.0,45.0,200.0
105/02/28,420 豐原區,LL1 茼蒿  ,35.0,35.0,35.0,35.0,600.0
105/03/01,420 豐原區,LL1 茼蒿  ,22.0,22.0,22.0,22.0,300.0
105/03/04,420 豐原區,LL1 茼蒿  ,20.0,20.0,20.0,20.0,200.0
105/03/05,420 豐原區,LL1 茼蒿  ,18.0,18.0,18.0,18.0,260.0
105/03/06,420 豐原區,LL1 茼蒿  ,27.0,27.0,27.0,27.0,450.0
105/03/08,420 豐原區,LL1 茼蒿  ,12.0,12.0,12.0,12.0,220.0
105/03/09,420 豐原區,LL1 茼蒿  ,12.0,12.0,12.0,12.0,640.0
105/03/12,420 豐原區,LL1 茼蒿  ,20.0,20.0,20.0,20.0,160.0
105/03/15,420 豐原區,LL1 茼蒿  ,19.0,19.0,19.0,19.0,240.0
105/03/17,420 豐原區,LL1 茼蒿  ,18.0,18.0,18.0,18.0,200.0
105/03/18,420 豐原區,LL1 茼蒿  ,15.0,15.0,15.0,15.0,240.0
105/04/07,420 豐原區,LL1 茼蒿  ,20.0,15.8,15.0,16.47,680.0
105/12/02,420 豐原區,LL1 茼蒿  ,50.0,41.7,25.0,40.0,300.0
105/12/04,420 豐原區,LL1 茼蒿  ,60.0,45.2,25.0,44.09,330.0
105/12/07,420 豐原區,LL1 茼蒿  ,60.0,43.3,20.0,42.0,600.0
105/12/13,420 豐原區,LL1 茼蒿  ,36.0,25.5,15.0,25.5,240.0
105/12/14,420 豐原區,LL1 茼蒿  ,35.0,26.2,16.3,25.99,1410.0
105/12/15,420 豐原區,LL1 茼蒿  ,30.0,26.7,15.0,25.0,900.0
105/12/16,420 豐原區,LL1 茼蒿  ,25.0,15.0,11.7,16.33,900.0
105/12/18,420 豐原區,LL1 茼蒿  ,35.0,30.0,20.0,29.0,500.0
105/12/20,420 豐原區,LL1 茼蒿  ,40.0,32.2,20.8,31.5,600.0
105/12/21,420 豐原區,LL1 茼蒿  ,70.0,56.7,50.0,58.0,400.0
105/12/22,420 豐原區,LL1 茼蒿  ,50.0,33.2,13.0,32.52,690.0
105/12/23,420 豐原區,LL1 茼蒿  ,31.3,19.8,14.9,21.12,5100.0
105/12/24,420 豐原區,LL1 茼蒿  ,32.0,22.4,15.0,22.83,1200.0
105/12/25,420 豐原區,LL1 茼蒿  ,30.0,20.5,6.4,19.57,3500.0
105/12/27,420 豐原區,LL1 茼蒿  ,28.1,21.4,11.2,20.7,6850.0
105/12/28,420 豐原區,LL1 茼蒿  ,35.0,27.6,15.0,26.54,1300.0
105/12/29,420 豐原區,LL1 茼蒿  ,35.0,27.8,20.0,27.67,4500.0
105/12/30,420 豐原區,LL1 茼蒿  ,23.2,14.6,10.0,15.43,4700.0
105/12/31,420 豐原區,LL1 茼蒿  ,30.4,21.3,10.5,20.96,8300.0
106/01/01,420 豐原區,LL1 茼蒿  ,25.0,15.4,10.0,16.25,1200.0
106/01/03,420 豐原區,LL1 茼蒿  ,25.7,15.6,9.1,16.35,5100.0
106/01/04,420 豐原區,LL1 茼蒿  ,25.7,16.4,10.8,17.14,3150.0
106/01/05,420 豐原區,LL1 茼蒿  ,22.0,15.4,9.0,15.46,2130.0
