日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
109/12/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,123.2,106.0,96.1,107.2,279
109/12/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,122.9,106.0,99.8,108.0,435
109/12/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,120.5,105.0,98.3,106.7,567
109/12/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,121.3,104.0,98.4,106.6,417
109/12/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,112.3,104.0,93.6,103.4,195
109/12/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,121.0,97.0,66.0,95.6,378
109/12/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,111.3,94.0,82.0,95.4,485
109/12/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.4,86.0,75.5,86.5,643
109/12/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,92.3,83.0,73.0,82.9,555
109/12/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,93.6,78.0,60.6,77.3,1107
109/12/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,92.1,80.0,71.9,81.0,660
109/12/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,82.0,74.0,81.7,248
109/12/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,89.4,80.0,72.0,80.3,1112
109/12/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,88.9,79.0,71.8,79.8,1073
109/12/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,93.2,81.0,74.2,82.0,973
110/01/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,96.0,87.0,76.9,86.5,700
110/01/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,104.0,89.0,77.7,89.6,567
110/01/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,101.4,92.0,31.3,81.6,771
110/01/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,94.0,85.0,80.0,85.5,356
110/01/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.5,87.0,77.5,87.3,1135
110/01/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,94.8,86.0,76.8,86.2,1058
110/01/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,91.8,83.0,73.5,82.8,1005
110/01/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,91.7,86.0,75.9,85.3,761
110/01/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,99.8,90.0,81.0,90.3,1146
110/01/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,97.5,89.0,82.2,89.2,782
110/01/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.9,85.0,73.2,85.5,274
110/01/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,109.6,95.0,81.2,95.3,1407
110/01/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,107.0,99.0,88.9,98.6,1093
110/01/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,115.8,101.0,87.0,101.3,852
110/01/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,124.2,102.0,86.3,103.4,1030
110/01/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,124.6,110.0,94.9,109.6,1068
110/01/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,123.5,111.0,92.9,109.6,1593
110/01/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,120.0,109.0,100.0,109.6,489
110/01/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,120.3,108.0,95.9,108.1,1622
110/01/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,111.4,103.0,88.3,101.5,1934
110/01/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,105.6,94.0,83.3,94.3,2140
110/01/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,105.7,96.0,84.2,95.6,1204
110/01/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.7,88.0,62.1,85.2,2054
110/01/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,89.1,78.0,65.9,77.9,2156
110/01/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,84.7,75.0,67.4,75.2,1169
110/01/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,89.5,77.0,66.3,77.2,2955
110/01/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,85.6,76.0,66.7,76.0,2287
110/01/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,82.3,70.0,60.7,70.8,2673
110/01/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.6,73.0,64.4,72.6,1693
110/01/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,81.9,74.0,64.6,73.6,2373
110/01/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,78.0,71.0,59.9,69.9,1848
110/02/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,72.8,67.0,59.5,66.6,1651
110/02/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,78.1,72.0,61.0,70.8,4472
110/02/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,78.2,72.0,62.0,71.4,1937
110/02/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,82.0,74.0,61.3,72.9,2170
110/02/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.7,73.0,65.6,73.2,2767
110/02/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,87.5,78.0,67.1,77.4,3296
110/02/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,93.2,83.0,73.9,83.1,2534
110/02/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,91.2,80.0,66.3,79.7,2673
110/02/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.1,76.0,64.0,76.4,4063
110/02/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,81.0,70.0,50.6,68.2,4407
110/02/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,72.1,58.0,47.3,58.5,3282
110/02/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,63.0,47.0,38.2,48.6,673
110/02/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,47.1,40.0,32.1,39.7,1736
110/02/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,48.8,38.0,30.2,38.5,1710
110/02/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,42.4,33.0,27.6,34.0,2580
110/02/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,48.1,37.0,29.8,37.8,3112
110/02/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,44.6,38.0,28.5,37.3,2456
110/02/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,47.1,37.0,29.7,37.3,1285
110/02/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,54.5,41.0,33.3,41.9,1295
110/02/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,47.0,41.0,33.3,40.8,1345
110/02/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,51.7,41.0,34.8,42.0,804
110/02/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,50.6,43.0,33.7,42.5,1306
110/02/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,51.0,44.0,36.1,44.0,1838
110/02/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,52.1,44.0,38.3,44.6,1872
110/02/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,52.1,43.0,36.1,43.2,2017
110/02/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,55.7,46.0,37.7,46.1,1127
110/02/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,53.2,43.0,39.2,44.0,1153
110/03/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,52.9,45.0,37.3,45.1,988
110/03/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,66.3,48.0,39.5,50.0,1938
110/03/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,56.9,44.0,36.8,44.8,1943
110/03/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,54.2,45.0,36.5,44.9,1497
110/03/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,50.9,43.0,20.6,39.9,1335
110/03/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,53.8,44.0,36.1,44.6,1516
110/03/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,55.5,42.0,37.8,43.7,1226
110/03/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,54.0,47.0,40.1,46.8,650
110/03/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,54.2,46.0,38.4,45.8,2016
110/03/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,53.3,46.0,39.8,45.9,1444
110/03/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,57.5,44.0,35.8,45.0,957
110/03/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,58.0,45.0,35.7,46.0,1060
110/03/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,53.5,44.0,37.3,44.4,2204
110/03/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,60.0,49.0,39.3,49.4,1108
110/03/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,55.0,51.0,42.6,50.2,182
110/03/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,61.6,49.0,35.5,48.6,1927
110/03/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,56.3,47.0,40.0,47.3,1048
110/03/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,60.6,49.0,39.5,49.4,1068
110/03/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,57.8,47.0,34.3,46.8,1203
110/03/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,59.5,51.0,38.2,50.3,752
110/03/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,57.2,47.0,38.0,47.1,550
110/03/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,53.8,42.0,35.0,43.1,133
110/03/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,59.7,47.0,39.1,47.9,824
110/03/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,64.0,54.0,40.0,53.0,540
110/03/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,61.7,52.0,45.0,52.8,270
110/03/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,67.3,55.0,48.6,56.0,629
110/03/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,83.5,63.0,46.7,64.0,539
110/03/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,73.0,56.0,46.5,57.4,746
110/03/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,62.8,48.0,40.0,49.3,196
110/03/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,87.9,66.0,50.0,67.0,759
110/03/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,75.0,62.5,73.5,209
110/04/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,85.4,65.0,50.0,66.0,407
110/04/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,91.3,75.0,56.0,74.7,495
110/04/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,72.0,50.0,73.1,364
110/04/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.1,75.0,58.0,76.4,450
110/04/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,71.0,56.2,69.7,98
110/04/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,84.4,69.0,53.7,68.9,153
110/04/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,82.0,60.0,78.9,79
110/04/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,82.0,58.0,80.6,79
110/04/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,79.3,63.0,44.8,62.3,193
110/04/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,107.0,76.0,48.7,77.0,144
110/04/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,107.8,77.0,60.0,79.5,234
110/04/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,116.1,83.0,70.1,86.9,77
110/04/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,115.0,104.0,100.0,105.2,54
110/04/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,95.0,85.0,94.1,60
110/04/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,80.0,77.8,79.6,45
110/04/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,150.0,135.0,90.0,129.0,48
110/04/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,95.2,95.0,95.2,95.2,4
110/04/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,50.0,50.0,50.0,50.0,6
110/04/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.9,84.0,80.0,86.7,57
110/04/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,139.0,84.0,132.3,78
110/04/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,150.0,150.0,150.0,150.0,47
110/04/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,160.0,120.0,151.9,49
110/04/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,160.0,160.0,160.0,33
110/04/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,126.9,98.0,90.0,101.9,80
110/04/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,160.0,160.0,160.0,40
110/04/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,160.0,160.0,160.0,30
110/05/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,150.0,140.0,150.2,61
110/05/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,145.0,100.0,139.1,59
110/05/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,160.0,160.0,160.0,20
110/05/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,160.0,160.0,160.0,20
110/05/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,122.0,100.0,125.2,29
110/10/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,160.0,160.0,160.0,6
110/11/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,200.0,193.0,150.0,185.6,73
110/11/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,200.0,200.0,200.0,200.0,13
110/11/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,190.0,184.0,140.0,176.0,44
110/11/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,180.0,180.0,180.0,39
110/11/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,190.0,162.0,150.0,165.0,56
110/11/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,200.0,194.0,187.0,193.8,71
110/11/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,182.6,180.0,163.0,177.1,218
110/11/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,177.8,152.0,142.0,154.9,58
110/11/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,178.1,171.0,170.0,171.9,85
110/11/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,165.0,158.0,166.5,55
110/11/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,166.0,140.0,163.6,60
110/11/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,167.0,150.0,166.2,125
110/11/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,175.6,167.0,141.0,163.2,66
110/11/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,167.6,154.0,146.0,154.8,97
110/11/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,159.0,142.0,159.6,81
110/11/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,160.0,160.0,160.0,40
110/11/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,159.0,126.0,152.6,104
110/11/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,154.0,125.0,151.1,124
110/11/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,161.5,160.0,151.0,158.5,78
110/11/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,147.0,140.0,140.0,141.6,24
110/11/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.9,150.0,137.0,149.4,303
110/12/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,159.7,144.0,105.0,139.2,61
110/12/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,151.5,145.0,116.0,140.6,140
110/12/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,154.6,143.0,115.0,139.6,336
110/12/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,154.5,139.0,124.0,139.2,257
110/12/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,144.0,133.0,110.0,130.4,259
110/12/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,140.0,126.0,110.0,125.6,22
110/12/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,142.0,129.0,109.0,127.4,417
110/12/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,132.0,122.0,105.0,120.4,526
110/12/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,139.5,124.0,103.0,122.6,199
110/12/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,136.2,120.0,105.0,119.9,548
110/12/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,130.5,119.0,105.0,118.4,697
110/12/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,126.4,109.0,99.0,110.7,774
110/12/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,116.2,100.0,100.0,103.2,229
110/12/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,115.0,101.0,93.0,101.9,985
110/12/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.8,90.0,79.0,90.3,784
110/12/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.0,90.0,78.0,89.9,1103
110/12/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,99.8,84.0,79.0,86.2,923
110/12/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,95.0,81.0,72.0,81.7,991
110/12/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.3,83.0,71.0,83.6,899
110/12/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,87.6,77.0,71.0,77.6,346
110/12/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,84.5,73.0,67.0,74.2,1151
110/12/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,71.0,62.0,71.2,495
110/12/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,84.1,69.0,60.0,70.1,924
110/12/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,82.4,73.0,63.0,72.9,1177
110/12/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,82.5,71.8,60.0,71.7,1190
110/12/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.5,70.8,65.0,71.5,1282
110/12/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.2,70.7,66.0,71.6,425
110/12/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,77.9,68.1,59.0,68.3,1976
110/12/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,74.2,66.9,61.0,67.2,1334
110/12/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,74.1,66.6,56.0,66.0,1231
110/12/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,73.6,67.2,58.0,66.6,1466
111/01/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,75.5,69.0,59.0,68.3,1335
111/01/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,76.6,67.9,61.6,68.4,1026
111/01/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,70.0,65.8,58.0,65.1,640
111/01/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,73.0,66.7,58.4,66.3,2220
111/01/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,70.2,63.3,54.7,63.0,2173
111/01/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,72.0,62.5,54.3,62.7,1746
111/01/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,71.9,65.6,57.6,65.3,2201
111/01/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,71.3,66.0,58.8,65.6,2143
111/01/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,70.7,63.9,58.6,64.2,1836
111/01/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,70.2,65.2,60.7,65.3,775
111/01/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,74.5,67.0,59.7,67.0,2784
111/01/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,74.2,68.8,62.2,68.5,2410
111/01/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,73.8,67.2,57.6,66.6,1812
111/01/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,77.9,70.7,64.6,71.0,1668
111/01/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.6,71.6,65.3,72.2,2312
111/01/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,76.6,69.3,62.0,69.3,2325
111/01/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,75.4,69.6,63.8,69.6,1093
111/01/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,77.4,69.0,63.1,69.5,3644
111/01/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,77.1,68.8,59.4,68.6,2327
111/01/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,76.5,71.0,62.2,70.3,2531
111/01/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.4,71.2,61.6,71.1,2730
111/01/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,77.2,69.3,56.9,68.4,3173
111/01/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,70.6,58.2,45.5,58.2,2672
111/01/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,64.9,55.0,45.4,55.1,2032
111/01/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,75.0,63.5,48.6,62.8,3144
111/01/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,76.3,66.0,52.3,65.3,3762
111/01/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,83.7,70.8,57.5,70.7,3421
111/01/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.7,80.2,61.9,81.0,3269
111/01/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,106.5,92.5,67.8,90.4,3445
111/01/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,103.2,77.0,57.5,78.4,5048
111/01/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,96.5,75.4,63.3,77.2,2820
111/02/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,74.8,61.6,45.8,61.1,301
111/02/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,81.1,58.6,45.3,60.4,1236
111/02/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,67.3,54.0,44.6,54.8,1710
111/02/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,65.3,55.7,48.4,56.1,2883
111/02/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,68.7,58.7,45.8,58.1,2063
111/02/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,73.5,62.4,50.0,62.2,1336
111/02/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,72.1,62.9,54.8,63.1,3178
111/02/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,69.3,60.2,50.5,60.1,2076
111/02/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,69.5,60.9,50.2,60.5,1954
111/02/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,71.2,61.0,51.0,61.1,2348
111/02/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,72.1,61.8,49.8,61.5,2685
111/02/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,73.7,63.3,50.6,62.9,2124
111/02/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,73.0,65.9,55.6,65.2,1134
111/02/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,79.0,69.9,54.9,68.7,2579
111/02/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,76.0,64.1,40.2,61.7,1302
111/02/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,82.6,73.4,59.6,72.5,1050
111/02/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,84.9,73.6,61.0,73.3,1650
111/02/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.8,76.1,54.8,74.8,2120
111/02/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,94.4,78.4,67.2,79.4,1471
111/02/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,84.6,72.5,60.0,72.4,366
111/02/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,93.3,77.9,52.9,76.0,1811
111/02/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.3,81.4,67.5,82.4,1495
111/02/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,121.6,91.6,71.3,93.5,659
111/02/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,106.0,86.1,64.8,85.8,1152
111/02/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,123.0,99.8,83.5,101.2,1053
111/02/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,141.6,107.4,76.9,108.1,787
111/02/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,134.0,117.5,83.7,114.0,780
111/03/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,145.0,116.5,80.0,114.9,1414
111/03/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,140.3,117.5,94.8,117.5,1128
111/03/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,142.1,114.7,84.8,114.2,724
111/03/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,126.4,105.5,80.8,104.7,1369
111/03/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,131.7,99.3,76.0,101.1,1134
111/03/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,126.3,94.1,76.4,97.0,1276
111/03/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,119.8,90.4,75.8,93.3,178
111/03/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,118.6,93.4,65.8,92.9,1244
111/03/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,109.1,90.5,68.1,89.8,867
111/03/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,117.7,86.1,66.3,88.5,900
111/03/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,115.7,92.7,75.5,93.9,724
111/03/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,113.2,90.6,71.2,91.3,889
111/03/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,120.2,93.8,74.8,95.2,761
111/03/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.0,103.9,81.6,100.7,210
111/03/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,114.8,93.7,66.5,92.5,1185
111/03/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,115.6,90.8,65.0,90.6,915
111/03/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,119.9,98.5,79.7,99.0,706
111/03/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,111.0,92.8,61.6,90.2,706
111/03/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,119.6,98.2,81.0,99.1,696
